,location_x,latitude_x,longitude_x,location_y,latitude_y,longitude_y,distance
934,"Tampa, FL, USA",27.950575,-82.4571776,"Nashville, TN, USA",36.1626638,-86.7816016,999.64
935,"Tampa, FL, USA",27.950575,-82.4571776,"San Jose, CA, USA",37.33874,-121.8852525,3806.35
936,"Tampa, FL, USA",27.950575,-82.4571776,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,1160.92
937,"Tampa, FL, USA",27.950575,-82.4571776,"Providence, RI, USA",41.8239891,-71.4128343,1838.83
938,"Tampa, FL, USA",27.950575,-82.4571776,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,276.02
939,"Tampa, FL, USA",27.950575,-82.4571776,"Milwaukee, WI, USA",43.0389025,-87.9064736,1747.74
940,"Tampa, FL, USA",27.950575,-82.4571776,"Raleigh, NC, USA",35.7795897,-78.6381787,942.06
941,"Tampa, FL, USA",27.950575,-82.4571776,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1648.79
942,"Tampa, FL, USA",27.950575,-82.4571776,"Memphis, TN, USA",35.1495343,-90.0489801,1075.47
943,"Tampa, FL, USA",27.950575,-82.4571776,"Richmond, VA, USA",37.5407246,-77.4360481,1164.68
944,"Tampa, FL, USA",27.950575,-82.4571776,"Louisville, KY, USA",38.2526647,-85.7584557,1185.85
945,"Tampa, FL, USA",27.950575,-82.4571776,"Salt Lake City, UT, USA",40.7607793,-111.8910474,3033.83
946,"Tampa, FL, USA",27.950575,-82.4571776,"New Orleans, LA, USA",29.95106579999999,-90.0715323,773.35
947,"Tampa, FL, USA",27.950575,-82.4571776,"Hartford, CT, USA",41.7658043,-72.6733723,1773.88
948,"Tampa, FL, USA",27.950575,-82.4571776,"Buffalo, NY, USA",42.88644679999999,-78.8783689,1691.71
949,"Tampa, FL, USA",27.950575,-82.4571776,"Birmingham, AL, USA",33.5185892,-86.8103567,745.74
950,"Denver, CO, USA",39.7392358,-104.990251,"Portland, OR, USA",45.515232,-122.6783853,1578.86
951,"Denver, CO, USA",39.7392358,-104.990251,"Seattle, WA, USA",47.6062095,-122.3320708,1640.74
952,"Denver, CO, USA",39.7392358,-104.990251,"New York, NY, USA",40.7127753,-74.0059728,2619.05
953,"Denver, CO, USA",39.7392358,-104.990251,"Los Angeles, CA, USA",34.0522342,-118.2436849,1335.52
954,"Denver, CO, USA",39.7392358,-104.990251,"Chicago, IL, USA",41.8781136,-87.6297982,1477.7
955,"Denver, CO, USA",39.7392358,-104.990251,"Dallas, TX, USA",32.7766642,-96.7969879,1066.31
956,"Denver, CO, USA",39.7392358,-104.990251,"Houston, TX, USA",29.7604267,-95.3698028,1413.64
957,"Denver, CO, USA",39.7392358,-104.990251,"Washington, DC, USA",38.9071923,-77.0368707,2396.53
958,"Denver, CO, USA",39.7392358,-104.990251,"Philadelphia, PA, USA",39.9525839,-75.1652215,2534.36
959,"Denver, CO, USA",39.7392358,-104.990251,"Atlanta, GA, USA",33.748752,-84.38768449999999,1947.39
960,"Denver, CO, USA",39.7392358,-104.990251,"Miami, FL, USA",25.7616798,-80.1917902,2776.51
961,"Denver, CO, USA",39.7392358,-104.990251,"Phoenix, AZ, USA",33.4483771,-112.0740373,942.35
962,"Denver, CO, USA",39.7392358,-104.990251,"Boston, MA, USA",42.3600825,-71.0588801,2841.28
963,"Denver, CO, USA",39.7392358,-104.990251,"Riverside, CA, USA",33.9806005,-117.3754942,1272.68
964,"Denver, CO, USA",39.7392358,-104.990251,"San Francisco, CA, USA",37.7749295,-122.4194155,1524.51
965,"Denver, CO, USA",39.7392358,-104.990251,"Detroit, MI, USA",42.331427,-83.0457538,1857.69
966,"Denver, CO, USA",39.7392358,-104.990251,"Minneapolis, MN, USA",44.977753,-93.2650108,1124.17
967,"Denver, CO, USA",39.7392358,-104.990251,"San Diego, CA, USA",32.715738,-117.1610838,1340.25
968,"Denver, CO, USA",39.7392358,-104.990251,"Tampa, FL, USA",27.950575,-82.4571776,2448.53
969,"Denver, CO, USA",39.7392358,-104.990251,"Denver, CO, USA",39.7392358,-104.990251,10.0
970,"Denver, CO, USA",39.7392358,-104.990251,"Baltimore, MD, USA",39.2903848,-76.6121893,2424.63
971,"Denver, CO, USA",39.7392358,-104.990251,"St. Louis, MO, USA",38.6270025,-90.1994042,1279.35
972,"Denver, CO, USA",39.7392358,-104.990251,"Charlotte, NC, USA",35.2270869,-80.8431267,2181.71
973,"Denver, CO, USA",39.7392358,-104.990251,"Orlando, FL, USA",28.5383832,-81.3789269,2493.22
974,"Denver, CO, USA",39.7392358,-104.990251,"San Antonio, TX, USA",29.4251905,-98.4945922,1290.93
975,"Denver, CO, USA",39.7392358,-104.990251,"Sacramento, CA, USA",38.5815719,-121.4943996,1426.74
976,"Denver, CO, USA",39.7392358,-104.990251,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,2120.55
977,"Denver, CO, USA",39.7392358,-104.990251,"Austin, TX, USA",30.267153,-97.7430608,1241.93
978,"Denver, CO, USA",39.7392358,-104.990251,"Las Vegas, NV, USA",36.171563,-115.1391009,973.46
979,"Denver, CO, USA",39.7392358,-104.990251,"Cincinnati, OH, USA",39.1031182,-84.5120196,1756.63
980,"Denver, CO, USA",39.7392358,-104.990251,"Kansas City, MO, USA",39.0997265,-94.5785667,896.68
981,"Denver, CO, USA",39.7392358,-104.990251,"Columbus, OH, USA",39.9611755,-82.99879419999999,1872.73
982,"Denver, CO, USA",39.7392358,-104.990251,"Indianapolis, IN, USA",39.768403,-86.158068,1606.92
983,"Denver, CO, USA",39.7392358,-104.990251,"Cleveland, OH, USA",41.49932,-81.6943605,1969.94
984,"Denver, CO, USA",39.7392358,-104.990251,"Nashville, TN, USA",36.1626638,-86.7816016,1642.15
985,"Denver, CO, USA",39.7392358,-104.990251,"San Jose, CA, USA",37.33874,-121.8852525,1491.14
986,"Denver, CO, USA",39.7392358,-104.990251,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,2540.81
987,"Denver, CO, USA",39.7392358,-104.990251,"Providence, RI, USA",41.8239891,-71.4128343,2818.6
988,"Denver, CO, USA",39.7392358,-104.990251,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,2358.35
989,"Denver, CO, USA",39.7392358,-104.990251,"Milwaukee, WI, USA",43.0389025,-87.9064736,1468.76
990,"Denver, CO, USA",39.7392358,-104.990251,"Raleigh, NC, USA",35.7795897,-78.6381787,2349.18
991,"Denver, CO, USA",39.7392358,-104.990251,"Oklahoma City, OK, USA",35.4675602,-97.5164276,811.37
992,"Denver, CO, USA",39.7392358,-104.990251,"Memphis, TN, USA",35.1495343,-90.0489801,1412.14
993,"Denver, CO, USA",39.7392358,-104.990251,"Richmond, VA, USA",37.5407246,-77.4360481,2396.12
994,"Denver, CO, USA",39.7392358,-104.990251,"Louisville, KY, USA",38.2526647,-85.7584557,1666.97
995,"Denver, CO, USA",39.7392358,-104.990251,"Salt Lake City, UT, USA",40.7607793,-111.8910474,596.4
996,"Denver, CO, USA",39.7392358,-104.990251,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1738.86
997,"Denver, CO, USA",39.7392358,-104.990251,"Hartford, CT, USA",41.7658043,-72.6733723,2715.46
998,"Denver, CO, USA",39.7392358,-104.990251,"Buffalo, NY, USA",42.88644679999999,-78.8783689,2199.66
999,"Denver, CO, USA",39.7392358,-104.990251,"Birmingham, AL, USA",33.5185892,-86.8103567,1759.41
1000,"Baltimore, MD, USA",39.2903848,-76.6121893,"Portland, OR, USA",45.515232,-122.6783853,3791.75
1001,"Baltimore, MD, USA",39.2903848,-76.6121893,"Seattle, WA, USA",47.6062095,-122.3320708,3746.91
1002,"Baltimore, MD, USA",39.2903848,-76.6121893,"New York, NY, USA",40.7127753,-74.0059728,272.55
1003,"Baltimore, MD, USA",39.2903848,-76.6121893,"Los Angeles, CA, USA",34.0522342,-118.2436849,3725.23
1004,"Baltimore, MD, USA",39.2903848,-76.6121893,"Chicago, IL, USA",41.8781136,-87.6297982,973.06
1005,"Baltimore, MD, USA",39.2903848,-76.6121893,"Dallas, TX, USA",32.7766642,-96.7969879,1948.81
1006,"Baltimore, MD, USA",39.2903848,-76.6121893,"Houston, TX, USA",29.7604267,-95.3698028,2012.65
1007,"Baltimore, MD, USA",39.2903848,-76.6121893,"Washington, DC, USA",38.9071923,-77.0368707,56.2
1008,"Baltimore, MD, USA",39.2903848,-76.6121893,"Philadelphia, PA, USA",39.9525839,-75.1652215,144.15
1009,"Baltimore, MD, USA",39.2903848,-76.6121893,"Atlanta, GA, USA",33.748752,-84.38768449999999,928.03
1010,"Baltimore, MD, USA",39.2903848,-76.6121893,"Miami, FL, USA",25.7616798,-80.1917902,1540.92
1011,"Baltimore, MD, USA",39.2903848,-76.6121893,"Phoenix, AZ, USA",33.4483771,-112.0740373,3219.42
1012,"Baltimore, MD, USA",39.2903848,-76.6121893,"Boston, MA, USA",42.3600825,-71.0588801,578.45
1013,"Baltimore, MD, USA",39.2903848,-76.6121893,"Riverside, CA, USA",33.9806005,-117.3754942,3653.59
1014,"Baltimore, MD, USA",39.2903848,-76.6121893,"San Francisco, CA, USA",37.7749295,-122.4194155,3944.99
1015,"Baltimore, MD, USA",39.2903848,-76.6121893,"Detroit, MI, USA",42.331427,-83.0457538,638.09
1016,"Baltimore, MD, USA",39.2903848,-76.6121893,"Minneapolis, MN, USA",44.977753,-93.2650108,1508.05
1017,"Baltimore, MD, USA",39.2903848,-76.6121893,"San Diego, CA, USA",32.715738,-117.1610838,3688.39
1018,"Baltimore, MD, USA",39.2903848,-76.6121893,"Tampa, FL, USA",27.950575,-82.4571776,1371.33
1019,"Baltimore, MD, USA",39.2903848,-76.6121893,"Denver, CO, USA",39.7392358,-104.990251,2424.63
1020,"Baltimore, MD, USA",39.2903848,-76.6121893,"Baltimore, MD, USA",39.2903848,-76.6121893,10.0
1021,"Baltimore, MD, USA",39.2903848,-76.6121893,"St. Louis, MO, USA",38.6270025,-90.1994042,1176.02
1022,"Baltimore, MD, USA",39.2903848,-76.6121893,"Charlotte, NC, USA",35.2270869,-80.8431267,586.65
1023,"Baltimore, MD, USA",39.2903848,-76.6121893,"Orlando, FL, USA",28.5383832,-81.3789269,1273.38
1024,"Baltimore, MD, USA",39.2903848,-76.6121893,"San Antonio, TX, USA",29.4251905,-98.4945922,2279.99
1025,"Baltimore, MD, USA",39.2903848,-76.6121893,"Sacramento, CA, USA",38.5815719,-121.4943996,3842.15
1026,"Baltimore, MD, USA",39.2903848,-76.6121893,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,315.82
1027,"Baltimore, MD, USA",39.2903848,-76.6121893,"Austin, TX, USA",30.267153,-97.7430608,2167.6
1028,"Baltimore, MD, USA",39.2903848,-76.6121893,"Las Vegas, NV, USA",36.171563,-115.1391009,3380.3
1029,"Baltimore, MD, USA",39.2903848,-76.6121893,"Cincinnati, OH, USA",39.1031182,-84.5120196,680.86
1030,"Baltimore, MD, USA",39.2903848,-76.6121893,"Kansas City, MO, USA",39.0997265,-94.5785667,1545.87
1031,"Baltimore, MD, USA",39.2903848,-76.6121893,"Columbus, OH, USA",39.9611755,-82.99879419999999,551.92
1032,"Baltimore, MD, USA",39.2903848,-76.6121893,"Indianapolis, IN, USA",39.768403,-86.158068,820.03
1033,"Baltimore, MD, USA",39.2903848,-76.6121893,"Cleveland, OH, USA",41.49932,-81.6943605,495.42
1034,"Baltimore, MD, USA",39.2903848,-76.6121893,"Nashville, TN, USA",36.1626638,-86.7816016,958.93
1035,"Baltimore, MD, USA",39.2903848,-76.6121893,"San Jose, CA, USA",37.33874,-121.8852525,3914.41
1036,"Baltimore, MD, USA",39.2903848,-76.6121893,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,276.78
1037,"Baltimore, MD, USA",39.2903848,-76.6121893,"Providence, RI, USA",41.8239891,-71.4128343,521.68
1038,"Baltimore, MD, USA",39.2903848,-76.6121893,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1096.87
1039,"Baltimore, MD, USA",39.2903848,-76.6121893,"Milwaukee, WI, USA",43.0389025,-87.9064736,1032.13
1040,"Baltimore, MD, USA",39.2903848,-76.6121893,"Raleigh, NC, USA",35.7795897,-78.6381787,429.28
1041,"Baltimore, MD, USA",39.2903848,-76.6121893,"Oklahoma City, OK, USA",35.4675602,-97.5164276,1890.74
1042,"Baltimore, MD, USA",39.2903848,-76.6121893,"Memphis, TN, USA",35.1495343,-90.0489801,1274.18
1043,"Baltimore, MD, USA",39.2903848,-76.6121893,"Richmond, VA, USA",37.5407246,-77.4360481,207.37
1044,"Baltimore, MD, USA",39.2903848,-76.6121893,"Louisville, KY, USA",38.2526647,-85.7584557,800.91
1045,"Baltimore, MD, USA",39.2903848,-76.6121893,"Salt Lake City, UT, USA",40.7607793,-111.8910474,2988.12
1046,"Baltimore, MD, USA",39.2903848,-76.6121893,"New Orleans, LA, USA",29.95106579999999,-90.0715323,1607.75
1047,"Baltimore, MD, USA",39.2903848,-76.6121893,"Hartford, CT, USA",41.7658043,-72.6733723,431.87
1048,"Baltimore, MD, USA",39.2903848,-76.6121893,"Buffalo, NY, USA",42.88644679999999,-78.8783689,442.63
1049,"Baltimore, MD, USA",39.2903848,-76.6121893,"Birmingham, AL, USA",33.5185892,-86.8103567,1114.57
1050,"St. Louis, MO, USA",38.6270025,-90.1994042,"Portland, OR, USA",45.515232,-122.6783853,2767.01
1051,"St. Louis, MO, USA",38.6270025,-90.1994042,"Seattle, WA, USA",47.6062095,-122.3320708,2768.49
1052,"St. Louis, MO, USA",38.6270025,-90.1994042,"New York, NY, USA",40.7127753,-74.0059728,1403.18
1053,"St. Louis, MO, USA",38.6270025,-90.1994042,"Los Angeles, CA, USA",34.0522342,-118.2436849,2552.42
1054,"St. Louis, MO, USA",38.6270025,-90.1994042,"Chicago, IL, USA",41.8781136,-87.6297982,422.13
1055,"St. Louis, MO, USA",38.6270025,-90.1994042,"Dallas, TX, USA",32.7766642,-96.7969879,881.58
1056,"St. Louis, MO, USA",38.6270025,-90.1994042,"Houston, TX, USA",29.7604267,-95.3698028,1094.1
1057,"St. Louis, MO, USA",38.6270025,-90.1994042,"Washington, DC, USA",38.9071923,-77.0368707,1140.61
1058,"St. Louis, MO, USA",38.6270025,-90.1994042,"Philadelphia, PA, USA",39.9525839,-75.1652215,1300.63
1059,"St. Louis, MO, USA",38.6270025,-90.1994042,"Atlanta, GA, USA",33.748752,-84.38768449999999,752.17
1060,"St. Louis, MO, USA",38.6270025,-90.1994042,"Miami, FL, USA",25.7616798,-80.1917902,1710.11
1061,"St. Louis, MO, USA",38.6270025,-90.1994042,"Phoenix, AZ, USA",33.4483771,-112.0740373,2043.76
1062,"St. Louis, MO, USA",38.6270025,-90.1994042,"Boston, MA, USA",42.3600825,-71.0588801,1666.95
1063,"St. Louis, MO, USA",38.6270025,-90.1994042,"Riverside, CA, USA",33.9806005,-117.3754942,2479.82
1064,"St. Louis, MO, USA",38.6270025,-90.1994042,"San Francisco, CA, USA",37.7749295,-122.4194155,2802.53
1065,"St. Louis, MO, USA",38.6270025,-90.1994042,"Detroit, MI, USA",42.331427,-83.0457538,731.54
1066,"St. Louis, MO, USA",38.6270025,-90.1994042,"Minneapolis, MN, USA",44.977753,-93.2650108,750.34
1067,"St. Louis, MO, USA",38.6270025,-90.1994042,"San Diego, CA, USA",32.715738,-117.1610838,2512.49
1068,"St. Louis, MO, USA",38.6270025,-90.1994042,"Tampa, FL, USA",27.950575,-82.4571776,1386.92
1069,"St. Louis, MO, USA",38.6270025,-90.1994042,"Denver, CO, USA",39.7392358,-104.990251,1279.35
1070,"St. Louis, MO, USA",38.6270025,-90.1994042,"Baltimore, MD, USA",39.2903848,-76.6121893,1176.02
1071,"St. Louis, MO, USA",38.6270025,-90.1994042,"St. Louis, MO, USA",38.6270025,-90.1994042,10.0
1072,"St. Louis, MO, USA",38.6270025,-90.1994042,"Charlotte, NC, USA",35.2270869,-80.8431267,912.96
1073,"St. Louis, MO, USA",38.6270025,-90.1994042,"Orlando, FL, USA",28.5383832,-81.3789269,1386.24
1074,"St. Louis, MO, USA",38.6270025,-90.1994042,"San Antonio, TX, USA",29.4251905,-98.4945922,1275.94
1075,"St. Louis, MO, USA",38.6270025,-90.1994042,"Sacramento, CA, USA",38.5815719,-121.4943996,2706.03
1076,"St. Louis, MO, USA",38.6270025,-90.1994042,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,897.42
1077,"St. Louis, MO, USA",38.6270025,-90.1994042,"Austin, TX, USA",30.267153,-97.7430608,1157.72
1078,"St. Louis, MO, USA",38.6270025,-90.1994042,"Las Vegas, NV, USA",36.171563,-115.1391009,2213.02
1079,"St. Louis, MO, USA",38.6270025,-90.1994042,"Cincinnati, OH, USA",39.1031182,-84.5120196,495.16
1080,"St. Louis, MO, USA",38.6270025,-90.1994042,"Kansas City, MO, USA",39.0997265,-94.5785667,382.74
1081,"St. Louis, MO, USA",38.6270025,-90.1994042,"Columbus, OH, USA",39.9611755,-82.99879419999999,636.96
1082,"St. Louis, MO, USA",38.6270025,-90.1994042,"Indianapolis, IN, USA",39.768403,-86.158068,370.62
1083,"St. Louis, MO, USA",38.6270025,-90.1994042,"Cleveland, OH, USA",41.49932,-81.6943605,790.66
1084,"St. Louis, MO, USA",38.6270025,-90.1994042,"Nashville, TN, USA",36.1626638,-86.7816016,407.68
1085,"St. Louis, MO, USA",38.6270025,-90.1994042,"San Jose, CA, USA",37.33874,-121.8852525,2766.95
1086,"St. Louis, MO, USA",38.6270025,-90.1994042,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,1264.59
1087,"St. Louis, MO, USA",38.6270025,-90.1994042,"Providence, RI, USA",41.8239891,-71.4128343,1630.52
1088,"St. Louis, MO, USA",38.6270025,-90.1994042,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,1208.74
1089,"St. Louis, MO, USA",38.6270025,-90.1994042,"Milwaukee, WI, USA",43.0389025,-87.9064736,527.09
1090,"St. Louis, MO, USA",38.6270025,-90.1994042,"Raleigh, NC, USA",35.7795897,-78.6381787,1070.89
1091,"St. Louis, MO, USA",38.6270025,-90.1994042,"Oklahoma City, OK, USA",35.4675602,-97.5164276,737.98
1092,"St. Louis, MO, USA",38.6270025,-90.1994042,"Memphis, TN, USA",35.1495343,-90.0489801,386.91
1093,"St. Louis, MO, USA",38.6270025,-90.1994042,"Richmond, VA, USA",37.5407246,-77.4360481,1122.67
1094,"St. Louis, MO, USA",38.6270025,-90.1994042,"Louisville, KY, USA",38.2526647,-85.7584557,388.98
1095,"St. Louis, MO, USA",38.6270025,-90.1994042,"Salt Lake City, UT, USA",40.7607793,-111.8910474,1866.21
1096,"St. Louis, MO, USA",38.6270025,-90.1994042,"New Orleans, LA, USA",29.95106579999999,-90.0715323,964.79
1097,"St. Louis, MO, USA",38.6270025,-90.1994042,"Hartford, CT, USA",41.7658043,-72.6733723,1526.0
1098,"St. Louis, MO, USA",38.6270025,-90.1994042,"Buffalo, NY, USA",42.88644679999999,-78.8783689,1063.48
1099,"St. Louis, MO, USA",38.6270025,-90.1994042,"Birmingham, AL, USA",33.5185892,-86.8103567,644.41
1100,"Charlotte, NC, USA",35.2270869,-80.8431267,"Portland, OR, USA",45.515232,-122.6783853,3677.29
1101,"Charlotte, NC, USA",35.2270869,-80.8431267,"Seattle, WA, USA",47.6062095,-122.3320708,3670.76
1102,"Charlotte, NC, USA",35.2270869,-80.8431267,"New York, NY, USA",40.7127753,-74.0059728,854.6
1103,"Charlotte, NC, USA",35.2270869,-80.8431267,"Los Angeles, CA, USA",34.0522342,-118.2436849,3403.77
1104,"Charlotte, NC, USA",35.2270869,-80.8431267,"Chicago, IL, USA",41.8781136,-87.6297982,945.48
1105,"Charlotte, NC, USA",35.2270869,-80.8431267,"Dallas, TX, USA",32.7766642,-96.7969879,1493.97
1106,"Charlotte, NC, USA",35.2270869,-80.8431267,"Houston, TX, USA",29.7604267,-95.3698028,1489.86
1107,"Charlotte, NC, USA",35.2270869,-80.8431267,"Washington, DC, USA",38.9071923,-77.0368707,530.45
1108,"Charlotte, NC, USA",35.2270869,-80.8431267,"Philadelphia, PA, USA",39.9525839,-75.1652215,725.2
1109,"Charlotte, NC, USA",35.2270869,-80.8431267,"Atlanta, GA, USA",33.748752,-84.38768449999999,364.05
1110,"Charlotte, NC, USA",35.2270869,-80.8431267,"Miami, FL, USA",25.7616798,-80.1917902,1054.35
1111,"Charlotte, NC, USA",35.2270869,-80.8431267,"Phoenix, AZ, USA",33.4483771,-112.0740373,2862.57
1112,"Charlotte, NC, USA",35.2270869,-80.8431267,"Boston, MA, USA",42.3600825,-71.0588801,1159.62
1113,"Charlotte, NC, USA",35.2270869,-80.8431267,"Riverside, CA, USA",33.9806005,-117.3754942,3327.58
1114,"Charlotte, NC, USA",35.2270869,-80.8431267,"San Francisco, CA, USA",37.7749295,-122.4194155,3696.51
1115,"Charlotte, NC, USA",35.2270869,-80.8431267,"Detroit, MI, USA",42.331427,-83.0457538,812.63
1116,"Charlotte, NC, USA",35.2270869,-80.8431267,"Minneapolis, MN, USA",44.977753,-93.2650108,1510.46
1117,"Charlotte, NC, USA",35.2270869,-80.8431267,"San Diego, CA, USA",32.715738,-117.1610838,3342.16
1118,"Charlotte, NC, USA",35.2270869,-80.8431267,"Tampa, FL, USA",27.950575,-82.4571776,823.39
1119,"Charlotte, NC, USA",35.2270869,-80.8431267,"Denver, CO, USA",39.7392358,-104.990251,2181.71
1120,"Charlotte, NC, USA",35.2270869,-80.8431267,"Baltimore, MD, USA",39.2903848,-76.6121893,586.65
1121,"Charlotte, NC, USA",35.2270869,-80.8431267,"St. Louis, MO, USA",38.6270025,-90.1994042,912.96
1122,"Charlotte, NC, USA",35.2270869,-80.8431267,"Charlotte, NC, USA",35.2270869,-80.8431267,10.0
1123,"Charlotte, NC, USA",35.2270869,-80.8431267,"Orlando, FL, USA",28.5383832,-81.3789269,745.46
1124,"Charlotte, NC, USA",35.2270869,-80.8431267,"San Antonio, TX, USA",29.4251905,-98.4945922,1776.4
1125,"Charlotte, NC, USA",35.2270869,-80.8431267,"Sacramento, CA, USA",38.5815719,-121.4943996,3604.32
1126,"Charlotte, NC, USA",35.2270869,-80.8431267,"Pittsburgh, PA, USA",40.44062479999999,-79.9958864,584.47
1127,"Charlotte, NC, USA",35.2270869,-80.8431267,"Austin, TX, USA",30.267153,-97.7430608,1671.34
1128,"Charlotte, NC, USA",35.2270869,-80.8431267,"Las Vegas, NV, USA",36.171563,-115.1391009,3082.54
1129,"Charlotte, NC, USA",35.2270869,-80.8431267,"Cincinnati, OH, USA",39.1031182,-84.5120196,539.75
1130,"Charlotte, NC, USA",35.2270869,-80.8431267,"Kansas City, MO, USA",39.0997265,-94.5785667,1289.47
1131,"Charlotte, NC, USA",35.2270869,-80.8431267,"Columbus, OH, USA",39.9611755,-82.99879419999999,559.57
1132,"Charlotte, NC, USA",35.2270869,-80.8431267,"Indianapolis, IN, USA",39.768403,-86.158068,688.82
1133,"Charlotte, NC, USA",35.2270869,-80.8431267,"Cleveland, OH, USA",41.49932,-81.6943605,701.37
1134,"Charlotte, NC, USA",35.2270869,-80.8431267,"Nashville, TN, USA",36.1626638,-86.7816016,546.18
1135,"Charlotte, NC, USA",35.2270869,-80.8431267,"San Jose, CA, USA",37.33874,-121.8852525,3657.37
1136,"Charlotte, NC, USA",35.2270869,-80.8431267,"Virginia Beach, VA, USA",36.8516437,-75.97921939999999,473.09
1137,"Charlotte, NC, USA",35.2270869,-80.8431267,"Providence, RI, USA",41.8239891,-71.4128343,1099.23
1138,"Charlotte, NC, USA",35.2270869,-80.8431267,"Jacksonville, FL, USA",30.3321838,-81.65565099999999,549.56
1139,"Charlotte, NC, USA",35.2270869,-80.8431267,"Milwaukee, WI, USA",43.0389025,-87.9064736,1060.08
